2025-03-19 12:19:23.521,1347,Orange,"Card","No","Resources",-1,-1,"Animal: 7, Clay: 0, Metal: 0, Wood: 2, Food: 6"
2025-03-19 12:19:23.667,1348,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Wood: 3, Food: 1, Animal: 0"
2025-03-19 12:19:23.699,1348,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:23.705,1348,White,"Town","No","Resources",2,4,"Clay: 0, Metal: 3, Wood: 3, Food: 1, Animal: 0"
2025-03-19 12:19:23.708,1348,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Wood: 3, Food: 1, Animal: 0"
2025-03-19 12:19:23.803,1349,Red,"Card","No","Resources",-1,-1,"Metal: 4, Animal: 1, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:23.834,1349,Red,"Card","No","Resources",-1,-1,"Metal: 4, Animal: 1, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:24.144,1349,Red,"Town","No","Resources",2,4,"Metal: 0, Animal: 2, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:24.147,1349,Red,"Road","No","Resources",2,4,"Metal: 0, Animal: 2, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:24.150,1349,Red,"Village","No","Resources",5,3,"Metal: 0, Animal: 2, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:24.382,1351,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 0, Metal: 0, Wood: 2, Food: 2"
2025-03-19 12:19:24.415,1351,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 0, Metal: 0, Wood: 2, Food: 2"
2025-03-19 12:19:25.078,1354,Blue,"Card","No","Resources",-1,-1,"Animal: 0, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.113,1354,Blue,"Road","No","Resources",5,6,"Animal: 0, Wood: 4, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.117,1354,Blue,"Town","No","Resources",2,4,"Animal: 0, Wood: 4, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.251,1355,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 1, Metal: 0, Wood: 4, Food: 3"
2025-03-19 12:19:25.290,1355,Orange,"Card","No","Resources",-1,-1,"Animal: 3, Clay: 1, Metal: 0, Wood: 4, Food: 3"
2025-03-19 12:19:25.389,1356,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:25.424,1356,White,"Village","No","Resources",7,3,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:25.428,1356,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:25.428,1356,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:25.434,1356,White,"Town","No","Resources",2,4,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:25.539,1357,Red,"Card","No","Resources",-1,-1,"Metal: 0, Animal: 3, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:25.706,1358,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 4, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.710,1358,Blue,"Village","No","Resources",4,3,"Animal: 2, Wood: 4, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.714,1358,Blue,"Town","No","Resources",2,4,"Animal: 2, Wood: 4, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:25.815,1359,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 2, Metal: 0, Wood: 4, Food: 6"
2025-03-19 12:19:26.028,1359,Orange,"Town","No","Resources",5,4,"Animal: 4, Clay: 2, Metal: 0, Wood: 4, Food: 9"
2025-03-19 12:19:26.028,1359,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:26.134,1360,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:26.423,1360,White,"Town","No","Resources",2,4,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:26.427,1360,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 2, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:26.552,1361,Red,"Card","No","Resources",-1,-1,"Metal: 0, Animal: 4, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:26.555,1361,Red,"Road","No","Resources",2,4,"Metal: 0, Animal: 4, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:26.703,1362,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:26.747,1362,Blue,"Town","No","Resources",2,4,"Animal: 1, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:26.750,1362,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:26.753,1362,Blue,"Village","No","Resources",4,3,"Animal: 1, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:26.756,1362,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:26.919,1363,Orange,"Card","No","Resources",-1,-1,"Animal: 5, Clay: 1, Metal: 0, Wood: 1, Food: 7"
2025-03-19 12:19:26.922,1363,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:27.030,1364,White,"Card","No","Resources",-1,-1,"Clay: 2, Metal: 2, Wood: 5, Food: 0, Animal: 0"
2025-03-19 12:19:27.074,1364,White,"Town","No","Resources",2,4,"Clay: 2, Metal: 2, Wood: 5, Food: 0, Animal: 0"
2025-03-19 12:19:27.074,1364,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:27.081,1364,White,"Village","No","Resources",7,3,"Clay: 2, Metal: 2, Wood: 5, Food: 0, Animal: 0"
2025-03-19 12:19:27.084,1364,White,"Card","No","Resources",-1,-1,"Clay: 2, Metal: 2, Wood: 5, Food: 0, Animal: 0"
2025-03-19 12:19:27.483,1365,Red,"Village","No","Resources",5,3,"Metal: 0, Animal: 4, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:27.487,1365,Red,"Town","No","Resources",2,4,"Metal: 0, Animal: 4, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:27.490,1365,Red,"Road","No","Resources",2,4,"Metal: 0, Animal: 4, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:27.643,1366,Blue,"Card","No","Resources",-1,-1,"Animal: 3, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:27.696,1366,Blue,"Road","No","Resources",5,6,"Animal: 3, Wood: 3, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:27.947,1367,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:27.955,1367,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 0, Metal: 0, Wood: 2, Food: 7"
2025-03-19 12:19:27.955,1367,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:28.059,1368,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 1, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:28.096,1368,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 1, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:28.436,1368,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 1, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:28.888,1369,Red,"Town","No","Resources",2,4,"Metal: 0, Animal: 5, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:28.891,1369,Red,"Card","No","Resources",-1,-1,"Metal: 0, Animal: 5, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:28.950,1369,Red,"Village","No","Resources",5,3,"Metal: 0, Animal: 1, Wood: 0, Food: 1, Clay: 3"
2025-03-19 12:19:29.047,1370,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 2, Metal: 1, Food: 0, Clay: 0"
2025-03-19 12:19:29.305,1371,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:29.687,1373,Red,"Card","No","Resources",-1,-1,"Metal: 0, Animal: 0, Wood: 0, Food: 0, Clay: 3"
2025-03-19 12:19:29.729,1373,Red,"Town","No","Resources",2,4,"Metal: 1, Animal: 0, Wood: 0, Food: 0, Clay: 3"
2025-03-19 12:19:29.858,1374,Blue,"Road","No","Resources",5,6,"Animal: 2, Wood: 2, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:30.041,1375,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 2, Metal: 0, Wood: 0, Food: 7"
2025-03-19 12:19:30.045,1375,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:30.224,1376,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:30.243,1376,White,"Village","Yes","",7,3,"Clay: 1, Metal: 4, Wood: 2, Food: 2, Animal: 1"
2025-03-19 12:19:30.279,1376,White,"Town","No","Resources",2,4,"Clay: 0, Metal: 4, Wood: 1, Food: 1, Animal: 0"
2025-03-19 12:19:30.283,1376,White,"Village","No","Resources",4,2,"Clay: 0, Metal: 4, Wood: 1, Food: 1, Animal: 0"
2025-03-19 12:19:30.337,1376,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 2, Wood: 2, Food: 1, Animal: 0"
2025-03-19 12:19:30.906,1378,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 2, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:31.114,1379,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 3, Metal: 0, Wood: 0, Food: 2"
2025-03-19 12:19:31.149,1379,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:31.325,1380,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 3, Wood: 2, Food: 1, Animal: 0"
2025-03-19 12:19:31.417,1380,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:31.436,1380,White,"Village","Yes","",4,2,"Clay: 1, Metal: 1, Wood: 2, Food: 1, Animal: 1"
2025-03-19 12:19:32.089,1382,Blue,"Card","No","Resources",-1,-1,"Animal: 2, Wood: 2, Metal: 3, Food: 0, Clay: 0"
2025-03-19 12:19:32.295,1383,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 2, Metal: 0, Wood: 0, Food: 3"
2025-03-19 12:19:32.345,1383,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 2, Metal: 0, Wood: 1, Food: 3"
2025-03-19 12:19:32.348,1383,Orange,"Town","No","Resources",5,4,"Animal: 0, Clay: 2, Metal: 0, Wood: 1, Food: 3"
2025-03-19 12:19:32.475,1384,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 1, Wood: 3, Food: 0, Animal: 0"
2025-03-19 12:19:32.643,1385,Red,"Card","No","Resources",-1,-1,"Metal: 2, Animal: 1, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:32.675,1385,Red,"Card","No","Resources",-1,-1,"Metal: 2, Animal: 1, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:32.912,1385,Red,"Town","No","Resources",2,4,"Metal: 2, Animal: 2, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:32.916,1385,Red,"Village","No","Resources",5,3,"Metal: 2, Animal: 2, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:33.098,1386,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:33.170,1386,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:33.174,1386,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 2, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:33.338,1387,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 2, Metal: 0, Wood: 0, Food: 1"
2025-03-19 12:19:33.383,1387,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 3, Metal: 0, Wood: 0, Food: 1"
2025-03-19 12:19:33.390,1387,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:33.696,1388,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 4, Wood: 3, Food: 0, Animal: 0"
2025-03-19 12:19:33.704,1388,White,"Town","No","Resources",4,4,"Clay: 1, Metal: 4, Wood: 3, Food: 0, Animal: 0"
2025-03-19 12:19:33.708,1388,White,"Village","No","Resources",3,1,"Clay: 1, Metal: 4, Wood: 3, Food: 0, Animal: 0"
2025-03-19 12:19:34.296,1389,Red,"Road","No","Resources",2,4,"Metal: 3, Animal: 3, Wood: 0, Food: 1, Clay: 2"
2025-03-19 12:19:34.373,1389,Red,"Village","No","Resources",5,3,"Metal: 2, Animal: 2, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:34.656,1391,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:34.819,1392,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 4, Wood: 5, Food: 0, Animal: 0"
2025-03-19 12:19:34.852,1392,White,"Town","No","Resources",4,4,"Clay: 1, Metal: 4, Wood: 7, Food: 0, Animal: 0"
2025-03-19 12:19:34.855,1392,White,"Village","No","Resources",3,1,"Clay: 1, Metal: 4, Wood: 7, Food: 0, Animal: 0"
2025-03-19 12:19:35.227,1394,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 2, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:35.496,1394,Blue,"Village","No","Resources",2,3,"Animal: 1, Wood: 2, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:35.499,1394,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 2, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:35.745,1396,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Wood: 6, Food: 0, Animal: 0"
2025-03-19 12:19:35.780,1396,White,"Village","No","Resources",3,1,"Clay: 0, Metal: 3, Wood: 6, Food: 0, Animal: 0"
2025-03-19 12:19:35.780,1396,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:35.947,1396,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Wood: 2, Food: 0, Animal: 0"
2025-03-19 12:19:36.079,1397,Red,"Road","No","Resources",2,4,"Metal: 2, Animal: 4, Wood: 0, Food: 0, Clay: 2"
2025-03-19 12:19:36.305,1397,Red,"Road","No","Resources",2,4,"Metal: 3, Animal: 0, Wood: 0, Food: 0, Clay: 3"
2025-03-19 12:19:36.309,1397,Red,"Town","No","Resources",2,4,"Metal: 3, Animal: 0, Wood: 0, Food: 0, Clay: 3"
2025-03-19 12:19:36.314,1397,Red,"Village","No","Resources",5,3,"Metal: 3, Animal: 0, Wood: 0, Food: 0, Clay: 3"
2025-03-19 12:19:36.503,1398,Blue,"Village","No","Resources",2,3,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:36.506,1398,Blue,"Town","No","Resources",2,4,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:36.510,1398,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:36.513,1398,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:36.796,1400,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:36.832,1400,White,"Village","No","Resources",3,1,"Clay: 0, Metal: 0, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:36.932,1400,White,"Village","No","Resources",3,1,"Clay: 0, Metal: 0, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:36.932,1400,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:36.938,1400,White,"Town","No","Resources",4,4,"Clay: 0, Metal: 0, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:37.150,1401,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:37.204,1401,Red,"Village","No","Resources",5,3,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:37.393,1402,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:37.397,1402,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:37.547,1403,Orange,"Town","No","Resources",5,4,"Animal: 4, Clay: 1, Metal: 0, Wood: 1, Food: 16"
2025-03-19 12:19:37.547,1403,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:37.600,1403,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:37.705,1404,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 0, Wood: 6, Food: 0, Animal: 0"
2025-03-19 12:19:37.784,1404,White,"Town","No","Resources",4,4,"Clay: 1, Metal: 2, Wood: 2, Food: 0, Animal: 0"
2025-03-19 12:19:37.784,1404,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:37.926,1405,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:37.967,1405,Red,"Village","No","Resources",5,3,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:37.970,1405,Red,"Town","No","Resources",2,4,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:37.973,1405,Red,"Road","No","Resources",2,4,"Metal: 3, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:38.077,1406,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 6, Food: 0, Clay: 0"
2025-03-19 12:19:38.112,1406,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 6, Food: 0, Clay: 0"
2025-03-19 12:19:38.407,1406,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 0, Metal: 1, Food: 0, Clay: 0"
2025-03-19 12:19:38.503,1407,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 0, Metal: 0, Wood: 0, Food: 12"
2025-03-19 12:19:38.535,1407,Orange,"Town","No","Resources",5,4,"Animal: 0, Clay: 0, Metal: 0, Wood: 0, Food: 12"
2025-03-19 12:19:38.545,1407,Orange,"Card","No","Resources",-1,-1,"Animal: 0, Clay: 0, Metal: 0, Wood: 0, Food: 12"
2025-03-19 12:19:38.545,1407,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:38.699,1407,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:38.823,1408,White,"Card","No","Resources",-1,-1,"Clay: 1, Metal: 6, Wood: 2, Food: 0, Animal: 0"
2025-03-19 12:19:38.855,1408,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:38.915,1408,White,"Town","No","Resources",4,4,"Clay: 2, Metal: 4, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:39.068,1409,Red,"Village","No","Resources",5,3,"Metal: 5, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:39.072,1409,Red,"Town","No","Resources",2,4,"Metal: 5, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:39.075,1409,Red,"Card","No","Resources",-1,-1,"Metal: 5, Animal: 1, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:39.176,1410,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 1, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:39.214,1410,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 1, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:39.218,1410,Blue,"Town","No","Resources",2,4,"Animal: 1, Wood: 1, Metal: 2, Food: 0, Clay: 0"
2025-03-19 12:19:39.330,1411,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 0, Metal: 0, Wood: 4, Food: 7"
2025-03-19 12:19:39.363,1411,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:39.371,1411,Orange,"Card","No","Resources",-1,-1,"Animal: 2, Clay: 0, Metal: 0, Wood: 5, Food: 7"
2025-03-19 12:19:39.434,1411,Orange,"Town","No","Resources",5,4,"Animal: 2, Clay: 0, Metal: 0, Wood: 6, Food: 4"
2025-03-19 12:19:39.543,1411,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:39.856,1412,White,"Card","No","Resources",-1,-1,"Clay: 2, Metal: 6, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:39.891,1412,White,"Card","No","Resources",-1,-1,"Clay: 2, Metal: 6, Wood: 4, Food: 0, Animal: 0"
2025-03-19 12:19:40.144,1412,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:40.152,1412,White,"Town","No","Resources",4,4,"Clay: 0, Metal: 5, Wood: 1, Food: 1, Animal: 0"
2025-03-19 12:19:40.157,1412,White,"Village","No","Resources",3,1,"Clay: 0, Metal: 5, Wood: 1, Food: 1, Animal: 0"
2025-03-19 12:19:40.580,1414,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:40.583,1414,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:40.587,1414,Blue,"Village","No","Resources",2,3,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:40.592,1414,Blue,"Town","No","Resources",2,4,"Animal: 1, Wood: 3, Metal: 4, Food: 0, Clay: 0"
2025-03-19 12:19:40.761,1415,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 0, Wood: 2, Food: 1"
2025-03-19 12:19:40.795,1415,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:40.894,1416,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 3, Wood: 7, Food: 2, Animal: 0"
2025-03-19 12:19:40.940,1416,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 4, Wood: 7, Food: 2, Animal: 0"
2025-03-19 12:19:40.941,1416,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:40.956,1416,White,"Town","Yes","",4,4,"Clay: 0, Metal: 4, Wood: 7, Food: 2, Animal: 0"
2025-03-19 12:19:41.158,1417,Red,"Card","No","Resources",-1,-1,"Metal: 2, Animal: 2, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:41.328,1418,Blue,"Village","No","Resources",2,3,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:41.331,1418,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:41.334,1418,Blue,"Card","No","Resources",-1,-1,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:41.338,1418,Blue,"Town","No","Resources",2,4,"Animal: 1, Wood: 3, Metal: 5, Food: 0, Clay: 0"
2025-03-19 12:19:41.481,1419,Orange,"Town","No","Resources",5,4,"Animal: 1, Clay: 0, Metal: 0, Wood: 3, Food: 1"
2025-03-19 12:19:41.481,1419,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:41.535,1419,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 0, Metal: 0, Wood: 3, Food: 1"
2025-03-19 12:19:41.699,1420,White,"Card","No","Resources",-1,-1,"Clay: 0, Metal: 5, Wood: 3, Food: 0, Animal: 1"
2025-03-19 12:19:41.738,1420,White,"Village","No","Resources",3,2,"Clay: 0, Metal: 5, Wood: 6, Food: 0, Animal: 1"
2025-03-19 12:19:41.889,1421,Red,"Village","No","Resources",5,3,"Metal: 2, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:41.893,1421,Red,"Road","No","Resources",2,4,"Metal: 2, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:41.896,1421,Red,"Card","No","Resources",-1,-1,"Metal: 2, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:42.068,1422,Blue,"Road","No","Resources",5,6,"Animal: 1, Wood: 4, Metal: 6, Food: 0, Clay: 0"
2025-03-19 12:19:42.222,1423,Orange,"Town","No","Resources",5,4,"Animal: 1, Clay: 2, Metal: 0, Wood: 3, Food: 1"
2025-03-19 12:19:42.404,1424,White,"Card","No","Resources",-1,-1,"Clay: 2, Metal: 7, Wood: 6, Food: 0, Animal: 1"
2025-03-19 12:19:42.608,1425,Red,"Road","No","Resources",2,4,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:42.612,1425,Red,"Village","No","Resources",5,3,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:42.615,1425,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:42.619,1425,Red,"Town","No","Resources",2,4,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:42.895,1427,Orange,"Card","No","Resources",-1,-1,"Animal: 1, Clay: 3, Metal: 0, Wood: 3, Food: 1"
2025-03-19 12:19:42.942,1427,Orange,"Town","No","Resources",5,4,"Animal: 2, Clay: 3, Metal: 0, Wood: 3, Food: 1"
2025-03-19 12:19:42.942,1427,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:42.950,1427,Orange,"Road","No","Pieces",4,0,""
2025-03-19 12:19:43.095,1428,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:43.103,1428,White,"Card","No","Resources",-1,-1,"Clay: 5, Metal: 9, Wood: 9, Food: 0, Animal: 1"
2025-03-19 12:19:43.222,1429,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:43.468,1430,Blue,"Road","No","Resources",5,6,"Animal: 5, Wood: 4, Metal: 7, Food: 0, Clay: 0"
2025-03-19 12:19:43.572,1431,Orange,"Card","No","Resources",-1,-1,"Animal: 3, Clay: 3, Metal: 0, Wood: 3, Food: 4"
2025-03-19 12:19:43.655,1431,Orange,"Card","No","Resources",-1,-1,"Animal: 4, Clay: 3, Metal: 0, Wood: 3, Food: 4"
2025-03-19 12:19:43.655,1431,Orange,"Village","No","Pieces",1,0,""
2025-03-19 12:19:44.130,1432,White,"Road","No","Pieces",8,0,""
2025-03-19 12:19:44.312,1433,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:44.349,1433,Red,"Road","No","Resources",2,4,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:44.355,1433,Red,"Card","No","Resources",-1,-1,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
2025-03-19 12:19:44.359,1433,Red,"Town","No","Resources",2,4,"Metal: 3, Animal: 3, Wood: 0, Food: 0, Clay: 1"
